# Theta E V G K
    1.8727    21.9050     0.5033     1.0343    18.8441
    1.8902    22.5031     0.4947     1.1607    18.7291
    1.9077    23.1518     0.4855     1.2948    18.6085
    1.9252    23.8542     0.4757     1.4369    18.4825
    1.9427    24.6134     0.4652     1.5870    18.3513
    1.9602    25.4328     0.4541     1.7452    18.2150
    1.9777    26.3159     0.4423     1.9116    18.0737
    1.9952    27.2662     0.4298     2.0865    17.9277
    2.0127    28.2872     0.4166     2.2699    17.7771
    2.0302    29.3826     0.4028     2.4620    17.6222
    2.0477    30.5558     0.3883     2.6628    17.4630
    2.0652    31.8097     0.3731     2.8726    17.2999
    2.0827    33.1470     0.3574     3.0915    17.1329
    2.1002    34.5698     0.3412     3.3196    16.9623
    2.1177    36.0789     0.3245     3.5570    16.7884
    2.1352    37.6741     0.3074     3.8040    16.6113
    2.1527    39.3536     0.2902     4.0607    16.4312
    2.1702    41.1134     0.2729     4.3271    16.2484
    2.1877    42.9470     0.2558     4.6035    16.0630
    2.2052    44.8452     0.2390     4.8900    15.8754
    2.2227    46.7950     0.2230     5.1866    15.6858
    2.2402    48.7797     0.2080     5.4936    15.4943
    2.2577    50.7784     0.1944     5.8111    15.3012
    2.2752    52.7659     0.1826     6.1391    15.1067
    2.2928    54.7128     0.1730     6.4778    14.9112
    2.3103    56.5859     0.1660     6.8271    14.7147
    2.3278    58.3494     0.1621     7.1873    14.5177
    2.3453    59.9659     0.1617     7.5583    14.3202
    2.3628    61.3981     0.1650     7.9401    14.1226
    2.3803    62.6108     0.1723     8.3328    13.9251
    2.3978    63.5733     0.1836     8.7362    13.7279
    2.4153    64.2610     0.1991     9.1504    13.5313
    2.4328    64.6576     0.2185     9.5752    13.3355
    2.4503    64.7559     0.2415    10.0105    13.1407
    2.4678    64.5584     0.2678    10.4562    12.9473
    2.4853    64.0771     0.2969    10.9119    12.7554
    2.5028    63.3322     0.3283    11.3773    12.5652
    2.5203    62.3508     0.3612    11.8523    12.3771
    2.5378    61.1651     0.3952    12.3363    12.1912
    2.5553    59.8098     0.4297    12.8288    12.0077
    2.5728    58.3205     0.4642    13.3295    11.8269
    2.5903    56.7322     0.4982    13.8375    11.6490
