# Elastic tensor in Voigt notation
1015.7204 136.7724 136.7724 0.0000 0.0000 0.0000
136.7724 1015.7204 136.7724 0.0000 0.0000 0.0000
136.7724 136.7724 1015.7204 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 550.6154 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 550.6154 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 550.6154
